CCSN_NUM,REPORT_DATE,COMMENTS,MASS_STRAND_NUM,SERIES_NUM,CONDITION_CODE,RESTRAND_YN,GROUP_EVENT_YN,COW_CALF_YN,MASS_STRANDING_YN,NUM_ANIMALS,NUM_ANIMALS_UNITS,EXAM_DATE,EXAM_COND_ID,LOCATION,TOWN,LATITUDE_DEGREE,LONGITUDE_DEGREE,LAT_ACTUAL,LON_ACTUAL,LAT_ACHIEVED,LOCATION_DETAIL,SPECIES,Corrected Latitude,Corrected Longitude
IFAW11-081La,3/9/11,"-one of four mass stranded Atlantic white-sided dolphins observed on 3/9/11 in Wellfleet. All four dolphins were alive and two of them died at the stranding site (IFAW11-079La & IFAW11-080La). The other two dolphins (IFAW11-078La & IFAW11-081La) were relocated and released at Herring Cove, Provincetown.",MS11-05,,1,0,-1,0,0,4,Actual,3/9/11,1,Wellfleet,Wellfleet,41.9288,70.0652,Estimate,Estimate,Other,Herring River Gut,Lagenorhynchus acutus,41.9288,-70.0652
IFAW11-082Dd,3/9/11,"-presumed mom/calf pair observed stranded alive. Both animals were deemed healthy after assessment, relocated and released at Herring Cove, Provincetown. These dolphins stranded on the same day in Wellfleet as animals 078La thru 081La and were released in same location as 078La and 081La.",MS11-05,,1,0,0,-1,0,2,Actual,3/9/11,1,Wellfleet,Wellfleet,41.932,70.0239,Estimate,Estimate,Other,Duck Creek,Delphinus delphis,41.932,-70.0239
IFAW11-079La,3/9/11,"-one of four mass stranded Atlantic white-sided dolphins observed on 3/9/11 in Wellfleet.  All four dolphins were alive and then two died at stranding site (IFAW11-079La & IFAW11-080La). The two other dolphins were relocated and released at Herring Cove, Provincetown (IFAW11-078La & IFAW11-081La).",MS11-05,,1,0,-1,0,0,4,Actual,3/9/11,2,Wellfleet,Wellfleet,41.9288,70.0652,Estimate,Estimate,Other,Herring River Gut,Lagenorhynchus acutus,41.9288,-70.0652
IFAW11-080La,3/9/11,"-one of four mass stranded Atlantic white-sided observed on 3/9/11 in Wellfleet. All four dolphins were alive and two of four died during stranding response (IFAW11-079La & IFAW11-080La). Two dolphins were relocated and released at Herring Cove, Provincetown (IFAW11-078La & IFAW11-081La).",MS11-05,,1,0,-1,0,0,4,Actual,3/9/11,2,Wellfleet,Wellfleet,41.9288,70.0652,Estimate,Estimate,Other,Herring River Gut,Lagenorhynchus acutus,41.9288,-70.0652
IFAW11-078La,3/9/11,"-1 of 4 mass stranded Atlantic white-sided dolphins, 2 died at sight (079, 080)  and 2 were relocated and released at Herring Cove, Provincetown (078, 081).",MS11-05,,1,0,0,0,-1,4,Actual,3/9/11,1,Wellfleet,Wellfleet,41.9288,70.0652,Estimate,Estimate,Other,Herring River Gut,Lagenorhynchus acutus,41.9288,-70.0652
IFAW11-083Dd,3/9/11,"-mom/calf pair observed stranded alive. After health assessment, both animals deemed healthy and were relocated and released at Herring Cove, Provincetown. These animals stranded on the same day as animals 078La thru 081La.",MS11-05,,1,0,0,-1,0,2,Actual,3/9/11,1,Wellfleet,Wellfleet,41.932,70.0239,Estimate,Estimate,Other,Duck Creek,Delphinus delphis,41.932,-70.0239
IFAW11-106La,3/19/11,"-1 of 2 mass stranded Atlantic white-sided dolphins.  This dolphin was relocated and released at Herring Cove, Provincetown and animal 114La was observed fresh dead at stranding sight.",MS11-06,,1,0,0,0,0,2,Actual,3/19/11,1,Wellfleet,Wellfleet,41.9297,-70.0664,Actual,Actual,Other,Herring River Gut,Lagenorhynchus acutus,41.9297,-70.0664
IFAW11-114La,3/19/11,-fresh dead dolphin carcass initially observed on 3/19/11 in Wellfleet.  Staff and intern collected Level A data on 3/22/11.  Carcass was marked and left at site.,MS11-06,,2,0,0,0,0,1,Actual,3/22/11,3,Wellfleet,Wellfleet,41.92789,-70.07151,Actual,Actual,GPS,Great Island,Lagenorhynchus acutus,41.92789,-70.07151
IFAW11-130La,3/31/11,"-1 of 2 mass stranded Atlantic white-sided dolphins.  This animal was relocated and released at Herring Cove, Provincetown along with animal 131La.",MS11-07,,1,0,0,0,-1,2,Actual,3/31/11,1,Wellfleet,Wellfleet,41.93,70.071,Estimate,Estimate,Other,Herring River Gut,Lagenorhynchus acutus,41.93,-70.071
IFAW11-131La,3/31/11,"-1 of 2 mass stranded Atlantic white-sided dolphins.  This dolphin was relocated and released at Herring Cove, Provincetown along with animal 130La.",MS11-07,,1,0,0,0,-1,2,Actual,3/31/11,1,Wellfleet,Wellfleet,41.9309,70.0703,Estimate,Estimate,Other,Herring River Gut,Lagenorhynchus acutus,41.9309,-70.0703
IFAW11-132La,4/1/11,Single stranded subadult female in poor condition with serious injury to eye. Euthanized due to poor condition.,MS11-08,,1,0,0,0,0,1,Actual,4/1/11,1,Wellfleet,Wellfleet,41.89295,-70.0031,Actual,Actual,GPS,"Lt. Island, on left before foot bridge",Lagenorhynchus acutus,41.89295,-70.0031
IFAW11-133La,4/1/11,"Fresh dead specimen below high tide line. Level A data collected during rising tide. Gull damage to eye, minor lacerations (non-penetrating)on R side of body.",MS11-08,,2,0,0,0,0,1,,4/1/11,2,Wellfleet,Wellfleet,41.9302,-70.0394,actual,actual,Internet,Mayo Beach,Lagenorhynchus acutus,41.9302,-70.0394
IFAW11-145La,4/5/11,Animal first washed ashore 4/5/11. Level A performed 4/11/11. Scavenger damage over much of the body. Multiple abrasions and other lesions.,MS11-09,,3,0,0,0,0,1,Actual,4/11/11,3,Wellfleet,Wellfleet,41.93151,-70.0669,Actual,Actual,GPS,"Herring River Gut,Great Island, near parking area.",Lagenorhynchus acutus,41.93151,-70.0669
IFAW11-147La,4/5/11,"Originally sighted 4/5/11. Reported again 4/7, /4/9 and 4/11. Level A completed on 4/11,. Moderate scavenger damage.",MS11-09,,3,0,0,0,0,1,Actual,4/11/11,3,Truro,Truro,42.03265,-70.0957,Actual,Actual,GPS,"Cold Storage Beach, on right a couple of hundred yards out.",Lagenorhynchus acutus,42.03265,-70.0957
IFAW11-150Dd,4/8/11,"-1 of 4 mass stranded common dolphins on Lt. Island, Wellfleet. Was 1 of 3 that were still alive when staff arrived and was relocated to rescue trailer for health assessment. During assessment, dolphin exhibited violent arching/tail thrashing then died. Carcass was taken to WHOI for necropsy on 4/11.",MS11-10,,1,0,-1,0,0,4,Actual,3/8/11,1,Lt. Island,Wellfleet,41.8938,-70.0034,Estimate,Estimate,Other,beside bridge to R. in tidal marsh,Delphinus delphis,41.8938,-70.0034
IFAW11-149Dd,4/8/11,"-1 of 4 mass stranded live common dolphins. 2 dolphins had died while staff in route to stranding site. One of the live dolphins was taken into rescue trailer for health assessment but ultimately had to be euthanized due to poor health. This dolphin was deemed healthy thus relocated and released at Newcombe Hollow Beach, Wellfleet.",MS11-10,,1,0,-1,0,-1,4,Actual,4/8/11,1,Wellfleet,Wellfleet,41.8938,-70.0034,Estimate,Estimate,Other,Lt. Island,Delphinus delphis,41.8938,-70.0034
IFAW11-151Dd,4/8/11,-1 of 4 mass stranded common dolphins observed. This dolphin was 1 of 2 that were still alive when staff arrived on scene. It was taken inside rescue trailer for health assessment.  Unfortunately decision was made to euthanizedue to poor health. Carcass was put in chiller overnight and necropsy was performed at WHOI on 4/10/11.,MS11-10,,1,0,-1,0,0,4,Actual,4/8/11,1,Wellfleet,Wellfleet,41.8938,-70.0034,Estimate,Estimate,Other,Lt. Island,Delphinus delphis,41.8938,-70.0034
IFAW11-152Dd,4/8/11,"-1 of 4 mass stranded common dolphins. 1 of 2 dolphins that died at stranding scene (along with 150Dd) while staff en route for response. Carcass collected and placed in chiller, then taken to WHOI for necropsy on 4/10/11.",MS11-10,,1,0,-1,0,-1,4,Actual,4/8/11,1,Wellfleet,Wellfleet,41.8938,-70.0034,Estimate,Estimate,Other,Lt. Island,Delphinus delphis,41.8938,-70.0034
IFAW11-254Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Dennis,Eastham,41.8205,-70.0055,estimate,estimate,Other,First Encounter Beach. end of 2nd parking lot,Delphinus delphis,41.8205,-70.0055
IFAW11-245Dd,8/31/11,"released 8/31/2011 at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-246Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-248Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initital response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-249Dd,8/31/11,"released at Herring Cove, Provincetown; restranded/observed dead on 9/9/2011 -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins. This animal was observed restranded dead on 9/9/",MS11-11,,1,-1,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-251Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-253Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-255Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,actual,actual,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-256Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-257Dd,8/31/11,"released at Herring Cove, Provincetown -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial repsonse. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown.",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-252Dd,8/31/11,"released at Herring Cove, Provincetown with rest of group but restranded 9/3/2011 and due to poor condition-euthanized -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown. This animal was ob",MS11-11,,1,-1,-1,0,-1,13,actual,8/31/11,1,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-250Dd,8/31/11,"necropsied at WHOI by IFAW staff -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins died (IFAW11-250Dd) during initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown. This an",MS11-11,,1,0,-1,0,-1,13,actual,8/31/11,2,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-247Dd,8/31/11,"necropsied at WHOI by IFAW staff -mass stranding of 13 live common dolphins observed on 8/31/11. Two dolphins (IFAW11-247Dd) died during the initial response. IFAW MMRR staff arrived on scene and was able to relocate and successfully release 11 dolphins at Herring Cove, Provincetown. Thi",MS11-11,,1,0,-1,0,-1,13,,8/31/11,2,Eastham,Eastham,41.8205,-70.0055,estimate,estimate,Other,"First Encounter Beach, end of 2nd parking lot",Delphinus delphis,41.8205,-70.0055
IFAW11-293Dd,11/29/11,"-dolphin was part of 7 animal mass stranding that occurred on morning of 11/29 in Brewster.  All dolphins were fresh dead when staff arrived on scene.  Due to tidal constraints and lack of staffing, all carcasses were marked but not collected for necrpopsy.  Basic Level A data were collected.",MS11-12,,2,0,-1,0,-1,7,Actual,12/3/11,3,Brewster,Brewster,41.7691,-70.0868,Estimate,Estimate,Other,Breakwater Beach,Delphinus delphis,41.7691,-70.0868
IFAW11-297Dd,11/29/11,"Initally reported on 11/29/11 in a group of 7 animals, however only photos were taken initially.  Many animals were relocated over the next few days, this animal was reported again on 12/8/2011, initially thought to be a new animal and was marked as #301, however after photo analysis was determined to be 297.",MS11-12,,2,0,-1,0,0,7,Actual,12/8/11,3,Brewster,Brewster,41.7737,70.06242,Actual,Actual,GPS,West of Ellis Landing,Delphinus delphis,41.7737,-70.06242
IFAW11-296Dd,11/29/11,"-dolphin was part of 7 animal mass stranding that occurred on morning of 11/29 in Brewster.  All dolphins were fresh dead when staff arrived on scene.  Due to tidal constraints and lack of staffing, all carcasses were marked but not collected for necrpopsy.  Basic Level A data were collected.",MS11-12,,2,0,-1,0,-1,7,Actual,12/1/11,3,Brewster,Brewster,41.7691,-70.0868,Estimate,Estimate,Other,Breakwater Beach,Delphinus delphis,41.7691,-70.0868
IFAW11-295Dd,11/29/11,"Reported dead in a group of 7, photos were  taken initially, however the tide rushed back in quickly, so only photos were collected.  While other animals were seen again over the next few weeks and Level A was collected, but this animal was not seen again.",MS11-12,,2,0,-1,0,0,7,Actual,,,Brewster,Brewster,41.7691,70.0868,Actual,Actual,GPS,Breakwater,Delphinus delphis,41.7691,-70.0868
IFAW11-291Dd,11/29/11,"-dolphin was part of 7 animal mass stranding that occurred on morning of 11/29 in Brewster.  All dolphins were fresh dead when staff arrived on scene.  Due to tidal constraints and lack of staffing, all carcasses were marked but not collected for necrpopsy.  Basic Level A data were collected.",MS11-12,,2,0,-1,0,-1,7,Actual,11/30/11,2,Brewster,Brewster,41.7691,-70.0868,Estimate,Estimate,Other,Breakwater Beach,Delphinus delphis,41.7691,-70.0868
IFAW11-292Dd,11/29/11,"-dolphin was part of 7 animal mass stranding that occurred on morning of 11/29 in Brewster.  All dolphins were fresh dead when staff arrived on scene.  Due to tidal constraints and lack of staffing, all carcasses were marked but not collected for necrpopsy.  Basic Level A data were collected.",MS11-12,,2,0,-1,0,-1,7,Actual,12/1/11,3,Brewster,Brewster,41.7691,-70.0868,Estimate,Estimate,Other,Breakwater Beach,Delphinus delphis,41.7691,-70.0868
IFAW11-294Dd,11/29/11,"-dolphin was part of 7 animal mass stranding that occurred on morning of 11/29 in Brewster.  All dolphins were fresh dead when staff arrived on scene.  Due to tidal constraints and lack of staffing, all carcasses were marked but not collected for necrpopsy.  Basic Level A data were collected.",MS11-12,,2,0,-1,0,-1,7,Actual,12/4/11,3,Brewster,Brewster,41.7691,-70.0868,Estimate,Estimate,Other,Breakwater Beach,Delphinus delphis,41.7691,-70.0868
IFAW11-306Dd,12/29/11,-live adult common dolphin observed on 12/29/11 in Orleans.  IFAW MMRR staff arrived on scene and performed health assessment and diagnostics.  It was determined after assessment that dolphin was not a good candidate for relocation and release.  Dolphin was sedated first before euthansia and died following sedative administration.  Dolphin was necropsied the following morning at WHOI MRF.,MS11-13,,1,0,-1,0,-1,3,Actual,12/30/11,1,Orleans,Orleans,41.7954,-70.0163,Estimate,Estimate,Other,Skaket Beach,Delphinus delphis,41.7954,-70.0163
IFAW11-308Dd,12/29/11,-live adult common dolphin observed at Great Island in Wellfleet.  Adult female had stranded alongside already dead calf (IFAW11-309Dd).  IFAW staff were in transit by vessel to respond and evaluate health status but the adult feamle dead.  The mom/calf pair and another dolphin that stranded earlier in the day (IFAW11-306Dd) were collected and transported to WHOI MRF for overnight storage.  All three dolphins were considered a part of a mass stranding.  Both adult dolphins were necropsied the following morning (IFAW11-306Dd & IFAW11-308Dd) and the calf (IFAW11-309Dd) was frozen whole for future necropsy.,MS11-13,,1,0,-1,-1,-1,3,Actual,12/30/11,2,Wellfleet,Wellfleet,41.923,-70.0544,Estimate,Estimate,Other,"Great Island, Tavern Point",Delphinus delphis,41.923,-70.0544
IFAW11-309Dd,12/29/11,-common dolphin calf observed dead at Great Island in Wellfleet.  A live adult female (IFAW11-308Dd) had stranded alongside the calf.  IFAW staff were in transit by vessel to respond and evaluate health status but the adult female died.  The mom/calf pair and another dolphin that stranded earlier in the day (IFAW11-306Dd) were collected and transported to WHOI MRF for overnight storage.  All three dolphins were considered a part of a mass stranding.  Both adult dolphins were necropsied the following morning (IFAW11-306Dd & IFAW11-308Dd) and the calf was frozen whole for future necropsy.,MS11-13,,2,0,-1,-1,-1,3,Actual,12/30/11,2,Wellfleet,Wellfleet,41.923,-70.0544,Estimate,Estimate,Other,"Great Island, near Tavern Point",Delphinus delphis,41.923,-70.0544
